city,timestamp,temperature,season
New York,2010-03-13,3.9203089913932665,spring
New York,2010-03-14,10.25931656895532,spring
New York,2010-03-15,2.2249024145603746,spring
New York,2010-03-16,15.614534895025209,spring
New York,2010-03-17,16.14295715672574,spring
New York,2010-03-18,13.991252586154408,spring
New York,2010-03-19,12.536144785844984,spring
New York,2010-03-20,7.64206797405718,spring
New York,2010-03-21,9.867542323620768,spring
New York,2010-03-22,12.197096086718126,spring
New York,2010-03-23,6.509821246551693,spring
New York,2010-03-24,6.2053655064010576,spring
New York,2010-03-25,10.596372800480372,spring
New York,2010-03-26,11.60894714946473,spring
New York,2010-03-27,14.063660728603205,spring
New York,2010-03-28,5.753409477673128,spring
New York,2010-03-29,-0.5194162788188028,spring
New York,2010-03-30,5.478671024220343,spring
New York,2010-03-31,7.516863783933704,spring
New York,2010-04-01,6.406706572063004,spring
New York,2010-04-02,11.223943504753555,spring
New York,2010-04-03,7.448704305553927,spring
New York,2010-04-04,16.79954508521271,spring
New York,2010-04-05,3.5064931076491,spring
New York,2010-04-06,8.802821372493431,spring
New York,2010-04-07,5.144464066063261,spring
New York,2010-04-08,13.468974495514056,spring
New York,2010-04-09,17.007255074974356,spring
New York,2010-04-10,8.728877675273417,spring
New York,2010-04-11,7.670099428347698,spring
New York,2010-04-12,5.397842983817415,spring
New York,2010-04-13,23.822865224932816,spring
New York,2010-04-14,12.92383503950497,spring
New York,2010-04-15,4.254531755293417,spring
New York,2010-04-16,9.002203679386506,spring
New York,2010-04-17,8.150359602659323,spring
New York,2010-04-18,7.47296733711187,spring
New York,2010-04-19,2.2967364129501,spring
New York,2010-04-20,19.399764482517018,spring
New York,2010-04-21,11.871001188745044,spring
New York,2010-04-22,3.442927859035081,spring
New York,2010-04-23,6.035287284607308,spring
New York,2010-04-24,12.695498432258951,spring
New York,2010-04-25,5.950978115435057,spring
New York,2010-04-26,8.223534632363751,spring
New York,2010-04-27,4.711434437616351,spring
New York,2010-04-28,0.7273732044208858,spring
New York,2010-04-29,6.927714562144784,spring
New York,2010-04-30,7.154934943261174,spring
New York,2010-05-01,10.979368678411523,spring
New York,2010-05-02,11.082732258605848,spring
New York,2010-05-03,9.17283726190618,spring
New York,2010-05-04,10.533653001092093,spring
New York,2010-05-05,13.819166138219941,spring
New York,2010-05-06,6.533985793176733,spring
New York,2010-05-07,20.716319745421384,spring
New York,2010-05-08,16.521488816603437,spring
New York,2010-05-09,5.313564636261777,spring
New York,2010-05-10,6.410216953245187,spring
New York,2010-05-11,17.796938661728532,spring
New York,2010-05-12,16.71421668012694,spring
New York,2010-05-13,12.615250323368425,spring
New York,2010-05-14,4.953527567396066,spring
New York,2010-05-15,14.418066664219044,spring
New York,2010-05-16,0.6872288456696407,spring
New York,2010-05-17,12.432142229275076,spring
New York,2010-05-18,0.7028413777659959,spring
New York,2010-05-19,7.34751265469693,spring
New York,2010-05-20,8.924839582749929,spring
New York,2010-05-21,11.406857035229786,spring
New York,2010-05-22,5.673147637384909,spring
New York,2010-05-23,3.8548554214706074,spring
New York,2010-05-24,17.15693738726669,spring
New York,2010-05-25,4.558786378924093,spring
New York,2010-05-26,13.534786789521448,spring
New York,2010-05-27,9.574296818778045,spring
New York,2010-05-28,9.611716947571605,spring
New York,2010-05-29,11.463986840535568,spring
New York,2010-05-30,14.034094551603717,spring
New York,2010-05-31,7.470687108686832,spring
New York,2010-06-01,37.11580478136253,summer
New York,2010-06-02,2.838464753723837,summer
New York,2010-06-03,28.39771391022106,summer
New York,2010-06-04,18.754431303801162,summer
New York,2010-06-05,25.453038362474125,summer
New York,2010-06-06,28.400106768527927,summer
New York,2010-06-07,26.632800694357393,summer
New York,2010-06-08,30.824559183002826,summer
New York,2010-06-09,27.53575760460993,summer
New York,2010-06-10,22.135735467058115,summer
New York,2010-06-11,20.47285824192322,summer
New York,2010-06-12,24.77086044049331,summer
New York,2010-06-13,25.449215155978173,summer
New York,2010-06-14,25.29355569966981,summer
New York,2010-06-15,30.27226521364822,summer
New York,2010-06-16,21.081835941479383,summer
New York,2010-06-17,22.545339762569373,summer
New York,2010-06-18,24.47950837607734,summer
New York,2010-06-19,16.13208376913238,summer
New York,2010-06-20,14.366923053956187,summer
New York,2010-06-21,25.643382178135365,summer
New York,2010-06-22,22.58621622117367,summer
New York,2010-06-23,21.478074178951587,summer
New York,2010-06-24,35.8903333341876,summer
New York,2010-06-25,21.767573924298468,summer
New York,2010-06-26,29.567024058514335,summer
New York,2010-06-27,27.7284297850135,summer
New York,2010-06-28,22.36404168613037,summer
New York,2010-06-29,18.813066560411396,summer
New York,2010-06-30,17.096047450736016,summer
New York,2010-07-01,25.807374520333067,summer
New York,2010-07-02,21.497751881343387,summer
New York,2010-07-03,19.022504528249197,summer
New York,2010-07-04,23.666594666365768,summer
New York,2010-07-05,24.256301185729875,summer
New York,2010-07-06,23.097282125455354,summer
New York,2010-07-07,22.69221189976233,summer
New York,2010-07-08,28.763708050558282,summer
New York,2010-07-09,27.453040590467907,summer
New York,2010-07-10,20.38979002730841,summer
New York,2010-07-11,26.808249723923566,summer
New York,2010-07-12,19.817153055349273,summer
New York,2010-07-13,26.173186583200298,summer
New York,2010-07-14,22.647313283077505,summer
New York,2010-07-15,27.071594642041692,summer
New York,2010-07-16,27.764012729713446,summer
New York,2010-07-17,18.821421073273687,summer
New York,2010-07-18,24.247086090792866,summer
New York,2010-07-19,19.79578470744968,summer
New York,2010-07-20,20.09677472961241,summer
New York,2010-07-21,27.760184222362394,summer
New York,2010-07-22,23.742569488928833,summer
New York,2010-07-23,18.297936468419643,summer
New York,2010-07-24,24.587883479923228,summer
New York,2010-07-25,25.683804398159424,summer
New York,2010-07-26,16.79929211678039,summer
New York,2010-07-27,26.464482366338352,summer
New York,2010-07-28,29.18051001511904,summer
New York,2010-07-29,24.585848869065295,summer
New York,2010-07-30,24.096529337605745,summer
New York,2010-07-31,23.116589004627368,summer
New York,2010-08-01,28.218682826088642,summer
New York,2010-08-02,35.00525336171407,summer
New York,2010-08-03,23.681376955966492,summer
New York,2010-08-04,25.691912451855234,summer
New York,2010-08-05,29.05257082114656,summer
New York,2010-08-06,19.135886169803506,summer
New York,2010-08-07,27.10194024873502,summer
New York,2010-08-08,16.701791249129837,summer
New York,2010-08-09,17.392515337172004,summer
New York,2010-08-10,26.183448387839018,summer
New York,2010-08-11,34.75195761593624,summer
New York,2010-08-12,22.307420417616786,summer
New York,2010-08-13,23.115462589917612,summer
New York,2010-08-14,20.294127367024256,summer
New York,2010-08-15,26.04940260550215,summer
New York,2010-08-16,23.30246669746188,summer
New York,2010-08-17,35.56563285791282,summer
New York,2010-08-18,28.003145302795936,summer
New York,2010-08-19,24.73018901418899,summer
New York,2010-08-20,36.19205155278188,summer
New York,2010-08-21,35.43550890298823,summer
New York,2010-08-22,18.790820633366906,summer
New York,2010-08-23,22.595278946271808,summer
New York,2010-08-24,35.562682577760974,summer
New York,2010-08-25,27.891335035328108,summer
New York,2010-08-26,24.791115516084886,summer
New York,2010-08-27,28.439241827676792,summer
New York,2010-08-28,20.69918147925306,summer
New York,2010-08-29,24.106906311917058,summer
New York,2010-08-30,27.199285249508968,summer
New York,2010-08-31,25.325619674177165,summer
New York,2010-09-01,14.127401944762948,autumn
New York,2010-09-02,17.84682561723705,autumn
New York,2010-09-03,12.133724112682957,autumn
New York,2010-09-04,26.922970030336277,autumn
New York,2010-09-05,15.476742556379596,autumn
New York,2010-09-06,18.50777809280321,autumn
New York,2010-09-07,15.262410611146931,autumn
New York,2010-09-08,8.798148866034238,autumn
New York,2010-09-09,21.2462614268375,autumn
New York,2010-09-10,10.954944546067903,autumn
New York,2010-09-11,13.208952097767693,autumn
New York,2010-09-12,8.777571716495174,autumn
New York,2010-09-13,20.14892166660492,autumn
New York,2010-09-14,18.12825771961236,autumn
New York,2010-09-15,16.48393706497601,autumn
New York,2010-09-16,15.376170327472945,autumn
New York,2010-09-17,15.720720170530912,autumn
New York,2010-09-18,15.641807640982666,autumn
New York,2010-09-19,14.878687954418757,autumn
New York,2010-09-20,17.36933043279948,autumn
New York,2010-09-21,21.22687111114719,autumn
New York,2010-09-22,7.67807029185345,autumn
New York,2010-09-23,19.316660461184036,autumn
New York,2010-09-24,14.510484455577524,autumn
New York,2010-09-25,14.247045185748025,autumn
New York,2010-09-26,9.660594944268272,autumn
New York,2010-09-27,23.037524856292737,autumn
New York,2010-09-28,18.734761942849826,autumn
New York,2010-09-29,16.643520696166505,autumn
New York,2010-09-30,12.755137614871092,autumn
New York,2010-10-01,22.52436465003875,autumn
New York,2010-10-02,2.0663610204766703,autumn
New York,2010-10-03,14.586732287675353,autumn
New York,2010-10-04,9.160398695099136,autumn
New York,2010-10-05,14.194007695358613,autumn
New York,2010-10-06,17.748746074701952,autumn
New York,2010-10-07,4.6895812654521185,autumn
New York,2010-10-08,16.922484813263914,autumn
New York,2010-10-09,21.78730633032152,autumn
New York,2010-10-10,12.558293475619639,autumn
New York,2010-10-11,11.49891488017542,autumn
New York,2010-10-12,23.17650846098898,autumn
New York,2010-10-13,19.233876661321535,autumn
New York,2010-10-14,12.56898280633045,autumn
New York,2010-10-15,15.262123651262854,autumn
New York,2010-10-16,20.897404715203344,autumn
New York,2010-10-17,17.642756971811643,autumn
New York,2010-10-18,9.192473314272947,autumn
New York,2010-10-19,23.540833764615442,autumn
New York,2010-10-20,21.808650793096582,autumn
New York,2010-10-21,27.260059935415708,autumn
New York,2010-10-22,15.530661271805265,autumn
New York,2010-10-23,22.042329635471127,autumn
New York,2010-10-24,23.923710881121647,autumn
New York,2010-10-25,11.077331861018859,autumn
New York,2010-10-26,22.408861540336368,autumn
New York,2010-10-27,20.592033990624266,autumn
New York,2010-10-28,13.20840816922189,autumn
New York,2010-10-29,9.525384830429926,autumn
New York,2010-10-30,22.700162403189278,autumn
New York,2010-10-31,2.9275700677076766,autumn
New York,2010-11-01,19.297989007242734,autumn
New York,2010-11-02,12.343919626692525,autumn
New York,2010-11-03,20.963110677510013,autumn
New York,2010-11-04,9.5750993001493,autumn
New York,2010-11-05,18.009521243998233,autumn
New York,2010-11-06,18.511617469346913,autumn
New York,2010-11-07,22.978052976509098,autumn
New York,2010-11-08,12.708378156100645,autumn
New York,2010-11-09,14.823622765195891,autumn
New York,2010-11-10,18.70423150573096,autumn
New York,2010-11-11,11.842046303924187,autumn
New York,2010-11-12,9.745532366860356,autumn
New York,2010-11-13,17.56313952717437,autumn
New York,2010-11-14,17.275177597513697,autumn
New York,2010-11-15,9.403587706833912,autumn
New York,2010-11-16,21.97401081004842,autumn
New York,2010-11-17,15.605838504648805,autumn
New York,2010-11-18,19.56370196337785,autumn
New York,2010-11-19,15.893644116052766,autumn
New York,2010-11-20,14.72752267551854,autumn
New York,2010-11-21,16.95946997793598,autumn
New York,2010-11-22,21.983969931915176,autumn
New York,2010-11-23,13.950741908040118,autumn
New York,2010-11-24,27.251549993370176,autumn
New York,2010-11-25,10.191430938777792,autumn
New York,2010-11-26,5.976104568721635,autumn
New York,2010-11-27,14.560518924994776,autumn
New York,2010-11-28,9.42621025363092,autumn
New York,2010-11-29,13.222067378118286,autumn
New York,2010-11-30,18.860264904318402,autumn
New York,2010-12-01,0.5983446682764828,winter
New York,2010-12-02,-8.818888855889025,winter
New York,2010-12-03,2.345271208207815,winter
New York,2010-12-04,-6.00714307611055,winter
New York,2010-12-05,3.639771037066308,winter
New York,2010-12-06,7.596401598626807,winter
New York,2010-12-07,8.191568135598397,winter
New York,2010-12-08,-0.683358334849229,winter
New York,2010-12-09,-1.059909677290871,winter
New York,2010-12-10,-1.5264309577729969,winter
New York,2010-12-11,4.915079436099759,winter
New York,2010-12-12,-5.1577327637209,winter
New York,2010-12-13,-3.732445090746195,winter
New York,2010-12-14,-4.3472368211796235,winter
New York,2010-12-15,-1.8269527482114556,winter
New York,2010-12-16,3.289400207848292,winter
New York,2010-12-17,-3.777194117162801,winter
New York,2010-12-18,1.8665961950278043,winter
New York,2010-12-19,-5.948252773228253,winter
New York,2010-12-20,8.770857900705725,winter
New York,2010-12-21,3.3231958531931594,winter
New York,2010-12-22,1.6952640547983224,winter
New York,2010-12-23,11.030837773814318,winter
New York,2010-12-24,4.27267697456471,winter
New York,2010-12-25,-5.4326627840177295,winter
New York,2010-12-26,-6.867678922215029,winter
New York,2010-12-27,1.3007893356088531,winter
New York,2010-12-28,4.855503741174042,winter
New York,2010-12-29,5.207428633551511,winter
New York,2010-12-30,0.35937078903427205,winter
New York,2010-12-31,-0.5921417084892836,winter
New York,2011-01-01,0.16526757975755002,winter
New York,2011-01-02,-4.606566659302642,winter
New York,2011-01-03,8.288695489207724,winter
New York,2011-01-04,-4.218667356393619,winter
New York,2011-01-05,-1.3006441884157365,winter
New York,2011-01-06,-0.6368529548855673,winter
New York,2011-01-07,2.889870923609773,winter
New York,2011-01-08,-4.3169784066287376,winter
New York,2011-01-09,-0.9127538993622691,winter
New York,2011-01-10,-0.8934446230120091,winter
New York,2011-01-11,6.249012011125762,winter
New York,2011-01-12,-1.0210573212003846,winter
New York,2011-01-13,5.584426018612066,winter
New York,2011-01-14,-3.066208949788179,winter
New York,2011-01-15,-6.072915499303992,winter
New York,2011-01-16,13.290587570744774,winter
New York,2011-01-17,10.888699963446054,winter
New York,2011-01-18,0.2779827138453321,winter
New York,2011-01-19,10.867701006805344,winter
New York,2011-01-20,-4.231026767025245,winter
New York,2011-01-21,7.152612164629741,winter
New York,2011-01-22,3.3739809309851037,winter
New York,2011-01-23,-4.575839453570682,winter
New York,2011-01-24,7.374877402755282,winter
New York,2011-01-25,-4.913518651304555,winter
New York,2011-01-26,-2.8172650969039474,winter
New York,2011-01-27,1.8750122182910944,winter
New York,2011-01-28,-3.253655542603031,winter
New York,2011-01-29,0.5896716902587402,winter
New York,2011-01-30,-7.645068412534672,winter
New York,2011-01-31,-12.309106024263443,winter
New York,2011-02-01,-2.782568310549189,winter
New York,2011-02-02,-12.725035019259895,winter
New York,2011-02-03,10.904247500414213,winter
New York,2011-02-04,-2.027319059347054,winter
New York,2011-02-05,5.478247854457068,winter
New York,2011-02-06,2.964548534974463,winter
New York,2011-02-07,-6.696989194095546,winter
New York,2011-02-08,3.8072140572702695,winter
New York,2011-02-09,-6.0849120020490055,winter
New York,2011-02-10,5.734439572563344,winter
New York,2011-02-11,0.3601450065669687,winter
New York,2011-02-12,3.757617221270892,winter
New York,2011-02-13,8.112126719526659,winter
New York,2011-02-14,-2.6138839021383022,winter
New York,2011-02-15,1.3576682545823135,winter
New York,2011-02-16,13.365602348975612,winter
New York,2011-02-17,2.512716985308503,winter
New York,2011-02-18,-2.737712327609383,winter
New York,2011-02-19,-3.9372789179084795,winter
New York,2011-02-20,-0.562129880285135,winter
New York,2011-02-21,-8.588812802073361,winter
New York,2011-02-22,5.069227823201093,winter
New York,2011-02-23,8.552487201600826,winter
New York,2011-02-24,6.108247900863044,winter
New York,2011-02-25,0.9944147852773673,winter
New York,2011-02-26,10.741553002679549,winter
New York,2011-02-27,1.0658531807441745,winter
New York,2011-02-28,4.7550570989391385,winter
New York,2011-03-01,4.1408147011936265,spring
New York,2011-03-02,18.631060439179283,spring
New York,2011-03-03,10.445166334623512,spring
New York,2011-03-04,10.48187219175488,spring
New York,2011-03-05,15.719241684086734,spring
New York,2011-03-06,8.93483033245278,spring
New York,2011-03-07,14.111352527562659,spring
New York,2011-03-08,5.119303805186699,spring
New York,2011-03-09,5.502134856394254,spring
New York,2011-03-10,13.03095607844129,spring
New York,2011-03-11,20.014950085489694,spring
New York,2011-03-12,8.647354984866293,spring
New York,2011-03-13,10.787403498402416,spring
New York,2011-03-14,10.264207850355557,spring
New York,2011-03-15,10.133076560569783,spring
New York,2011-03-16,10.276655235139385,spring
New York,2011-03-17,1.8895046546009797,spring
New York,2011-03-18,6.351657844352968,spring
New York,2011-03-19,17.331113115879848,spring
New York,2011-03-20,8.608599432459462,spring
New York,2011-03-21,18.31926373588755,spring
New York,2011-03-22,6.332827377514601,spring
New York,2011-03-23,-1.030625972409922,spring
New York,2011-03-24,13.179192527175408,spring
New York,2011-03-25,11.675478072627898,spring
New York,2011-03-26,17.704568923615437,spring
New York,2011-03-27,6.0605567394776845,spring
New York,2011-03-28,8.729558793937853,spring
New York,2011-03-29,6.988364433417232,spring
New York,2011-03-30,7.990641155588069,spring
New York,2011-03-31,6.140680017570635,spring
New York,2011-04-01,7.518605297229748,spring
New York,2011-04-02,16.645131189580574,spring
New York,2011-04-03,13.389432314922999,spring
New York,2011-04-04,6.567479320807669,spring
New York,2011-04-05,5.016262609314712,spring
New York,2011-04-06,9.145316897160798,spring
New York,2011-04-07,12.612202438848193,spring
New York,2011-04-08,6.815650728912085,spring
New York,2011-04-09,13.34444946425014,spring
New York,2011-04-10,2.1487744729379408,spring
New York,2011-04-11,17.939308291984226,spring
New York,2011-04-12,8.19897059268717,spring
New York,2011-04-13,9.43043639069446,spring
New York,2011-04-14,14.561378960015137,spring
New York,2011-04-15,5.822348583755545,spring
New York,2011-04-16,2.228054610298126,spring
New York,2011-04-17,21.09435008248799,spring
New York,2011-04-18,9.577507907017122,spring
New York,2011-04-19,8.649430108226515,spring
New York,2011-04-20,2.5066318380036714,spring
New York,2011-04-21,8.51502824586397,spring
New York,2011-04-22,10.281577739241712,spring
New York,2011-04-23,15.56073894130171,spring
New York,2011-04-24,6.315943641344122,spring
New York,2011-04-25,3.996343368293421,spring
New York,2011-04-26,12.364524258350531,spring
New York,2011-04-27,8.122384372430659,spring
New York,2011-04-28,14.673174988326922,spring
New York,2011-04-29,4.278353225958858,spring
New York,2011-04-30,12.937857847020773,spring
New York,2011-05-01,0.1403509138825909,spring
New York,2011-05-02,13.223950933525671,spring
New York,2011-05-03,11.108435296925359,spring
New York,2011-05-04,5.659280726207559,spring
New York,2011-05-05,5.679024275458978,spring
New York,2011-05-06,11.649649726564137,spring
New York,2011-05-07,5.329065074127657,spring
New York,2011-05-08,12.039521676535635,spring
New York,2011-05-09,2.991427048148095,spring
New York,2011-05-10,8.822054693771706,spring
New York,2011-05-11,17.248189891749412,spring
New York,2011-05-12,14.555081425531673,spring
New York,2011-05-13,10.369859958705343,spring
New York,2011-05-14,4.3854738140060405,spring
New York,2011-05-15,9.820896954051978,spring
New York,2011-05-16,7.969097946247945,spring
New York,2011-05-17,3.2204711042269074,spring
New York,2011-05-18,14.80618674266856,spring
New York,2011-05-19,3.5012864194145896,spring
New York,2011-05-20,12.725380573251144,spring
New York,2011-05-21,18.039233657320228,spring
New York,2011-05-22,16.952403523259402,spring
New York,2011-05-23,10.04854338556236,spring
New York,2011-05-24,15.86133238846314,spring
New York,2011-05-25,9.07128689286854,spring
New York,2011-05-26,2.4493146967540658,spring
New York,2011-05-27,9.622250049216643,spring
New York,2011-05-28,0.44083785094884753,spring
New York,2011-05-29,5.751512147582766,spring
New York,2011-05-30,8.052604446900554,spring
New York,2011-05-31,12.048013350187215,spring
New York,2011-06-01,20.797950091098784,summer
New York,2011-06-02,24.304860626153264,summer
New York,2011-06-03,24.087677748894478,summer
New York,2011-06-04,25.430621335815946,summer
New York,2011-06-05,28.615581819554627,summer
New York,2011-06-06,21.221035266331405,summer
New York,2011-06-07,32.484688844068636,summer
New York,2011-06-08,24.423711632369834,summer
New York,2011-06-09,25.09071094417812,summer
New York,2011-06-10,30.966904710622288,summer
New York,2011-06-11,29.12477148061825,summer
New York,2011-06-12,28.23900002103838,summer
New York,2011-06-13,16.801970423946642,summer
New York,2011-06-14,24.040508486331127,summer
New York,2011-06-15,20.51259118000589,summer
New York,2011-06-16,26.609843046183606,summer
New York,2011-06-17,26.71155158787336,summer
New York,2011-06-18,24.13724492856015,summer
New York,2011-06-19,26.746304365161294,summer
New York,2011-06-20,23.08710105834732,summer
New York,2011-06-21,20.188990849095315,summer
New York,2011-06-22,11.25615373482701,summer
New York,2011-06-23,25.754170624990337,summer
New York,2011-06-24,33.95078168488041,summer
New York,2011-06-25,17.832843920790122,summer
New York,2011-06-26,30.92690077486349,summer
New York,2011-06-27,18.919614207297073,summer
New York,2011-06-28,26.91870126208089,summer
New York,2011-06-29,32.843288331581135,summer
New York,2011-06-30,29.306980484749946,summer
New York,2011-07-01,16.988762980992853,summer
New York,2011-07-02,16.102583608705736,summer
New York,2011-07-03,23.84828307245819,summer
New York,2011-07-04,29.397017057309483,summer
New York,2011-07-05,31.410697157467688,summer
New York,2011-07-06,27.068636134254888,summer
New York,2011-07-07,30.466429731552058,summer
New York,2011-07-08,22.74089986059528,summer
New York,2011-07-09,31.177259037136228,summer
New York,2011-07-10,27.821407502100968,summer
New York,2011-07-11,20.99518615510677,summer
New York,2011-07-12,31.445759926664614,summer
New York,2011-07-13,19.87824674687051,summer
New York,2011-07-14,29.41981321499826,summer
New York,2011-07-15,24.824273455773458,summer
New York,2011-07-16,23.65341748235579,summer
New York,2011-07-17,31.758053383033296,summer
New York,2011-07-18,24.675679277216545,summer
New York,2011-07-19,26.615135639105645,summer
New York,2011-07-20,25.22355138169844,summer
New York,2011-07-21,28.214506703172884,summer
New York,2011-07-22,22.158369872927413,summer
New York,2011-07-23,29.34908164581143,summer
New York,2011-07-24,26.701982137013722,summer
New York,2011-07-25,16.200478380354717,summer
New York,2011-07-26,7.245123961077162,summer
New York,2011-07-27,31.462245258273136,summer
New York,2011-07-28,28.323654728022284,summer
New York,2011-07-29,23.316055943412604,summer
New York,2011-07-30,16.05319628101377,summer
New York,2011-07-31,13.17034254619916,summer
New York,2011-08-01,23.256065031021194,summer
New York,2011-08-02,30.71896492477934,summer
New York,2011-08-03,16.46138992354337,summer
New York,2011-08-04,24.702942454138785,summer
New York,2011-08-05,23.3315560723604,summer
New York,2011-08-06,20.719923769037816,summer
New York,2011-08-07,23.103847115981203,summer
New York,2011-08-08,24.961982815966838,summer
New York,2011-08-09,28.877031621574044,summer
New York,2011-08-10,30.796423426772847,summer
New York,2011-08-11,25.329692471649267,summer
New York,2011-08-12,26.49292448728757,summer
New York,2011-08-13,23.54197193532977,summer
New York,2011-08-14,34.39429159314942,summer
New York,2011-08-15,26.3659031703256,summer
New York,2011-08-16,25.578512636292235,summer
New York,2011-08-17,29.171777348755533,summer
New York,2011-08-18,23.952353834617288,summer
New York,2011-08-19,19.670642983981356,summer
New York,2011-08-20,23.992169489261773,summer
New York,2011-08-21,19.637028541106606,summer
New York,2011-08-22,26.282184787955995,summer
New York,2011-08-23,26.48319064635589,summer
New York,2011-08-24,21.80103039391146,summer
New York,2011-08-25,23.796981888997465,summer
New York,2011-08-26,28.953401622389137,summer
New York,2011-08-27,25.746358187640418,summer
New York,2011-08-28,26.249619098970342,summer
New York,2011-08-29,28.941263691666602,summer
New York,2011-08-30,29.08723606964141,summer
New York,2011-08-31,27.107464650572634,summer
New York,2011-09-01,12.255392516163921,autumn
New York,2011-09-02,12.466045018639226,autumn
New York,2011-09-03,17.431166875990613,autumn
New York,2011-09-04,19.091703635512847,autumn
New York,2011-09-05,4.204149369176986,autumn
New York,2011-09-06,15.231363109227592,autumn
New York,2011-09-07,16.34004561128345,autumn
New York,2011-09-08,11.767425111834914,autumn
New York,2011-09-09,16.907532661929828,autumn
New York,2011-09-10,6.7615826921462485,autumn
New York,2011-09-11,17.689698639019177,autumn
New York,2011-09-12,18.497686912254956,autumn
New York,2011-09-13,13.669295305403665,autumn
New York,2011-09-14,11.758776404311735,autumn
New York,2011-09-15,18.946749554991698,autumn
New York,2011-09-16,11.745273318441578,autumn
New York,2011-09-17,10.485459603884339,autumn
New York,2011-09-18,11.979666023917877,autumn
New York,2011-09-19,18.216335699764365,autumn
New York,2011-09-20,18.439562302847957,autumn
New York,2011-09-21,9.122059661230317,autumn
New York,2011-09-22,19.729961106848453,autumn
New York,2011-09-23,12.899096493001482,autumn
New York,2011-09-24,20.271728564589743,autumn
New York,2011-09-25,20.159742901870704,autumn
New York,2011-09-26,19.580911640414953,autumn
New York,2011-09-27,7.6058778227702115,autumn
New York,2011-09-28,16.182801359527996,autumn
New York,2011-09-29,14.18007155266041,autumn
New York,2011-09-30,8.997051227969436,autumn
New York,2011-10-01,14.709320695001283,autumn
New York,2011-10-02,19.140094427712498,autumn
New York,2011-10-03,12.49347778659629,autumn
New York,2011-10-04,19.999862673397,autumn
New York,2011-10-05,16.01937241772134,autumn
New York,2011-10-06,20.37525045560201,autumn
New York,2011-10-07,10.045480252882363,autumn
New York,2011-10-08,16.522760296773885,autumn
New York,2011-10-09,18.997152525466444,autumn
New York,2011-10-10,21.162666282306667,autumn
New York,2011-10-11,11.626503296552318,autumn
New York,2011-10-12,14.87633136718518,autumn
New York,2011-10-13,9.83126147501187,autumn
